,review_date,review_content,stars,lemmatized,tokenized,POLARITY,SUBJECTIVITY,scores,compound,neu_score,pos_score,neg_score,sentiment,nmf_topics,lda_topics
1960,21-Jun-20,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
1961,11-Dec-17,full sd card is awesome but the sd case which allow you to insert memory in laptop or camera is good but it only support samsung sd not other sd card whatever like at this price,4.0,sd card awesome sd case allow insert memory laptop camera good support samsung sd sd card like price,sd card awesome sd case allow insert memory laptop camera good support samsung sd sd card like price,0.85,0.8,"{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.9201}",0.9201,0.48,0.52,0.0,pos,working rate,Storage capacity
1962,22-Nov-18,good product,4.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
1963,11-Jan-19,value for money,5.0,value money,value money,0.0,0.0,"{'neg': 0.0, 'neu': 0.294, 'pos': 0.706, 'compound': 0.34}",0.34,0.294,0.706,0.0,pos,value for money,value for money
1964,02-Mar-20,good quality bt disappointed by software or amazon delivery problem this one order get me time worst experience take extra delivery charge,4.0,good quality bt disappoint software amazon delivery problem order time bad experience extra delivery charge,good quality bt disappoint software amazon delivery problem order time bad experience extra delivery charge,3.700743415417188e-17,0.45555555555555555,"{'neg': 0.379, 'neu': 0.426, 'pos': 0.196, 'compound': -0.6486}",-0.6486,0.426,0.196,0.379,neg,working rate,Quality
1965,04-Nov-19,copy of files are fine fast,5.0,copy file fine fast,copy file fine fast,0.30833333333333335,0.55,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.2023}",0.2023,0.625,0.375,0.0,pos,working rate,Performance
1966,26-Sep-17,bought this sd card in it got corrupted in april there no way to avail the year warranty this is really disappointing never gonna buy this again,1.0,buy sd card get corrupt april way avail year warranty disappointing go to buy,buy sd card get corrupt april way avail year warranty disappointing go to buy,-0.55,0.85,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.4939}",-0.4939,0.802,0.0,0.198,neg,working rate,Warranty issues
1967,09-May-19,better,5.0,well,well,0.0,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2732}",0.2732,0.0,1.0,0.0,pos,working rate,Performance
1968,04-Dec-18,just purchased it and there is no problem superb,5.0,purchase problem superb,purchase problem superb,1.0,1.0,"{'neg': 0.346, 'neu': 0.128, 'pos': 0.526, 'compound': 0.34}",0.34,0.128,0.526,0.346,pos,working rate,Warranty issues
1969,17-Jun-19,memory is stable product is genuine,5.0,memory stable product genuine,memory stable product genuine,0.4,0.5,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.296}",0.296,0.577,0.423,0.0,pos,Quality,Warranty issues
1970,29-Sep-19,superb product got it at just amazing delivery by amazon,5.0,superb product get amazing delivery amazon,superb product get amazing delivery amazon,0.8,0.95,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.8625}",0.8625,0.238,0.762,0.0,pos,Quality,Quality
1971,11-Dec-17,it original no worries genuine,5.0,original worry genuine,original worry genuine,0.3875,0.625,"{'neg': 0.468, 'neu': 0.161, 'pos': 0.371, 'compound': -0.1531}",-0.1531,0.161,0.371,0.468,neu,Quality,value for money
1972,25-Jul-19,ossmmm products and have seen another memory card because it will not come perfect this is osmm and deleviry,5.0,ossmmm product see memory card come perfect osmm deleviry,ossmmm product see memory card come perfect osmm deleviry,1.0,1.0,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}",0.5719,0.684,0.316,0.0,pos,working rate,Warranty issues
1973,05-Nov-17,good quality thanks to amazon,5.0,good quality thank amazon,good quality thank amazon,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.123, 'pos': 0.877, 'compound': 0.7269}",0.7269,0.123,0.877,0.0,pos,Performance,Quality
1974,02-Jun-20,it one of the best in its price range,5.0,good price range,good price range,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.408,0.592,0.0,pos,Performance,Quality
1975,25-Feb-19,ok,3.0,ok,ok,0.5,0.5,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,0.0,1.0,0.0,pos,working rate,Warranty issues
1976,05-Dec-18,am satisfied,5.0,satisfied,satisfied,0.5,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,0.0,1.0,0.0,pos,working rate,Warranty issues
1977,21-Sep-19,waste of money it says and total usage space as when tried transferring my data it dint even reach and got the message memory full,1.0,waste money say total usage space try transfer datum dint reach get message memory,waste money say total usage space try transfer datum dint reach get message memory,-0.1,0.375,"{'neg': 0.176, 'neu': 0.755, 'pos': 0.069, 'compound': -0.4019}",-0.4019,0.755,0.069,0.176,neg,value for money,Warranty issues
1978,12-Jun-19,product is very good but already join amazon prime membership but my order delivery is why,5.0,product good join amazon prime membership order delivery,product good join amazon prime membership order delivery,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7003}",0.7003,0.424,0.576,0.0,pos,Quality,Quality
1979,28-Sep-19,thanks amazon its good and having much fast speed and good quality product with very cheap rate,5.0,thank amazon good have fast speed good quality product cheap rate,thank amazon good have fast speed good quality product cheap rate,0.5,0.625,"{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.8402}",0.8402,0.412,0.588,0.0,pos,Performance,Quality
1980,04-Dec-18,awesome,4.0,awesome,awesome,1.0,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,0.0,1.0,0.0,pos,working rate,Performance
1981,11-Dec-17,love this product,5.0,love product,love product,0.5,0.6,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,0.192,0.808,0.0,pos,Quality,Quality
1982,25-Aug-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
1983,06-Mar-20,lives upto the expectations,5.0,life upto expectation,life upto expectation,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
1984,01-Feb-20,good time delivery and have been using for camera,5.0,good time delivery camera,good time delivery camera,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,pos,Performance,Quality
1985,08-Nov-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
1986,11-Jun-20,good item for data sttorage,4.0,good item datum sttorage,good item datum sttorage,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,pos,Performance,Quality
1987,24-Oct-19,sufficient storage available,4.0,sufficient storage available,sufficient storage available,0.4,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
1988,14-Feb-20,best sd card,5.0,good sd card,good sd card,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.408,0.592,0.0,pos,working rate,Storage capacity
1989,25-Jun-19,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
1990,04-Dec-18,best sd card go for it,5.0,good sd card,good sd card,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.408,0.592,0.0,pos,working rate,Storage capacity
1991,04-Dec-18,good quality and fast transfer,5.0,good quality fast transfer,good quality fast transfer,0.44999999999999996,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,pos,Performance,Quality
1992,04-Dec-18,bought it for works really amazing and read and write speed are great under this price its steal can go for it,5.0,buy work amazing read write speed great price steal,buy work amazing read write speed great price steal,0.7000000000000001,0.825,"{'neg': 0.187, 'neu': 0.351, 'pos': 0.462, 'compound': 0.6908}",0.6908,0.351,0.462,0.187,pos,working rate,Performance
1993,11-Dec-17,initially got corrupted sd card so got replacement it is working flawlessly,5.0,initially get corrupt sd card get replacement work flawlessly,initially get corrupt sd card get replacement work flawlessly,0.16666666666666666,0.6666666666666666,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.2023}",0.2023,0.816,0.184,0.0,pos,working rate,Warranty issues
1994,06-Jun-19,capacity may be improved value for money is bit high,5.0,capacity improve value money bit high,capacity improve value money bit high,0.16,0.5399999999999999,"{'neg': 0.0, 'neu': 0.43, 'pos': 0.57, 'compound': 0.6486}",0.6486,0.43,0.57,0.0,pos,value for money,Storage capacity
1995,04-Aug-17,it storage capacity is high and less than market price and easy to install in any device,5.0,storage capacity high market price easy install device,storage capacity high market price easy install device,0.2966666666666667,0.6866666666666666,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,0.707,0.293,0.0,pos,working rate,Storage capacity
1996,05-Jan-19,the card has very good read write speed and has very good reviews over most of the sites,5.0,card good read write speed good review site,card good read write speed good review site,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.7003}",0.7003,0.508,0.492,0.0,pos,working rate,Performance
1997,31-Jan-20,just like sd card,5.0,like sd card,like sd card,0.0,0.0,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,0.444,0.556,0.0,pos,working rate,Storage capacity
1998,09-Dec-19,nice to install and well working,5.0,nice install work,nice install work,0.6,1.0,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}",0.4215,0.417,0.583,0.0,pos,speed,Quality
1999,16-Aug-19,so far so good no installation issues no usage issues was able to use this to move my songs and pictures worked well,4.0,far good installation issue usage issue able use song picture work,far good installation issue usage issue able use song picture work,0.4333333333333333,0.7416666666666667,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,0.775,0.225,0.0,pos,working rate,Storage capacity
2000,11-Sep-19,the product delivered was genuine not cheap rip off or clone easy to distinguish between fake and real check the performance read write speed via pc,5.0,product deliver genuine cheap rip clone easy distinguish fake real check performance read write speed pc,product deliver genuine cheap rip clone easy distinguish fake real check performance read write speed pc,0.18666666666666668,0.6666666666666666,"{'neg': 0.155, 'neu': 0.7, 'pos': 0.145, 'compound': -0.0516}",-0.0516,0.7,0.145,0.155,neu,working rate,Warranty issues
2001,08-Oct-19,working good better storge easy to install but price should be lowerd,3.0,work good well storge easy install price lowerd,work good well storge easy install price lowerd,0.5666666666666667,0.7166666666666668,"{'neg': 0.0, 'neu': 0.388, 'pos': 0.612, 'compound': 0.7845}",0.7845,0.388,0.612,0.0,pos,working rate,Storage capacity
2002,11-Dec-17,perfect,4.0,perfect,perfect,1.0,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,0.0,1.0,0.0,pos,working rate,value for money
2003,10-Mar-19,best one,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2004,20-Aug-19,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2005,06-Feb-20,loved it using the same card for year still works fab bought another one of this and is also works finei think you should go for it,5.0,love card year work fab buy work finei think,love card year work fab buy work finei think,0.5,0.6,"{'neg': 0.0, 'neu': 0.493, 'pos': 0.507, 'compound': 0.802}",0.802,0.493,0.507,0.0,pos,working rate,Warranty issues
2006,21-Sep-19,very fast with adapter,5.0,fast adapter,fast adapter,0.2,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Performance
2007,06-May-18,very fast good product,5.0,fast good product,fast good product,0.44999999999999996,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.408,0.592,0.0,pos,Quality,Quality
2008,02-Oct-19,nice,5.0,nice,nice,0.6,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,0.0,1.0,0.0,pos,speed,Quality
2009,22-Jun-19,great good capacity no print so far,5.0,great good capacity print far,great good capacity print far,0.5333333333333333,0.7833333333333333,"{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.7906}",0.7906,0.3,0.7,0.0,pos,Performance,Storage capacity
2010,10-Nov-19,like the sd cards design and it works like charm,5.0,like sd card design work like charm,like sd card design work like charm,0.0,0.0,"{'neg': 0.0, 'neu': 0.342, 'pos': 0.658, 'compound': 0.7717}",0.7717,0.342,0.658,0.0,pos,working rate,Warranty issues
2011,11-Dec-17,good sd card from very good brand even after years it is working absolutely fine,5.0,good sd card good brand year work absolutely fine,good sd card good brand year work absolutely fine,0.6055555555555555,0.5666666666666668,"{'neg': 0.0, 'neu': 0.432, 'pos': 0.568, 'compound': 0.7841}",0.7841,0.432,0.568,0.0,pos,working rate,Storage capacity
2012,27-Dec-17,original product,5.0,original product,original product,0.375,0.75,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.3182}",0.3182,0.303,0.697,0.0,pos,Quality,Quality
2013,10-Jan-19,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2014,31-May-19,after months it not working,1.0,month work,month work,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Warranty issues
2015,10-Nov-19,great storage capacity best in class,5.0,great storage capacity well class,great storage capacity well class,0.8,0.75,"{'neg': 0.0, 'neu': 0.326, 'pos': 0.674, 'compound': 0.7351}",0.7351,0.326,0.674,0.0,pos,working rate,Storage capacity
2016,24-Feb-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2017,06-Mar-19,if it is under then go for it otherwise wait,4.0,wait,wait,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
2018,28-Oct-19,easy to use best for video recorders,5.0,easy use good video recorder,easy use good video recorder,0.5666666666666667,0.7166666666666668,"{'neg': 0.0, 'neu': 0.341, 'pos': 0.659, 'compound': 0.7003}",0.7003,0.341,0.659,0.0,pos,Performance,Storage capacity
2019,25-Oct-18,always prefer amazon to buy stuff like phone hdd similar items most trusted micro sd fab nice speed no hang samsung of course better,5.0,prefer amazon buy stuff like phone hdd similar item trust micro sd fab nice speed hang samsung course well,prefer amazon buy stuff like phone hdd similar item trust micro sd fab nice speed hang samsung course well,0.3,0.7,"{'neg': 0.0, 'neu': 0.458, 'pos': 0.542, 'compound': 0.9246}",0.9246,0.458,0.542,0.0,pos,working rate,Storage capacity
2020,04-Dec-18,product doesn workafter transferring files all filescorrupted,1.0,product doesn workafter transfer file filescorrupte,product doesn workafter transfer file filescorrupte,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Quality,Performance
2021,11-Dec-17,not bad,3.0,bad,bad,-0.6999999999999998,0.6666666666666666,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0.0,0.0,1.0,neg,working rate,Storage capacity
2022,13-Sep-17,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2023,17-Aug-19,very good no problem,5.0,good problem,good problem,0.7,0.6000000000000001,"{'neg': 0.482, 'neu': 0.0, 'pos': 0.518, 'compound': 0.0516}",0.0516,0.0,0.518,0.482,neu,Performance,Quality
2024,28-Sep-19,good storage with adoptor for dslr,5.0,good storage adoptor dslr,good storage adoptor dslr,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,pos,Performance,Quality
2025,27-Apr-19,very nice product easy to use,5.0,nice product easy use,nice product easy use,0.5166666666666666,0.9166666666666667,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.6908}",0.6908,0.26,0.74,0.0,pos,speed,Storage capacity
2026,24-Apr-19,as expected always,5.0,expect,expect,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Warranty issues
2027,19-Jan-19,the product delivery is excellent thank you amazon that was wonderful,5.0,product delivery excellent thank amazon wonderful,product delivery excellent thank amazon wonderful,1.0,1.0,"{'neg': 0.0, 'neu': 0.147, 'pos': 0.853, 'compound': 0.891}",0.891,0.147,0.853,0.0,pos,Quality,Quality
2028,08-May-19,good read and write speeds close to what is advertised,4.0,good read write speed close advertise,good read write speed close advertise,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,0.633,0.367,0.0,pos,working rate,Performance
2029,13-Aug-18,very good read and write speed,5.0,good read write speed,good read write speed,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,pos,working rate,Performance
2030,04-Dec-18,samsung electronics really good,5.0,samsung electronic good,samsung electronic good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.408,0.592,0.0,pos,Performance,Quality
2031,11-Dec-17,this is good product but speed is slow kam paise me rocket ki speed loge kya in low price this is best,4.0,good product speed slow kam paise rocket ki speed loge kya low price good,good product speed slow kam paise rocket ki speed loge kya low price good,0.27499999999999997,0.47500000000000003,"{'neg': 0.111, 'neu': 0.582, 'pos': 0.307, 'compound': 0.5719}",0.5719,0.582,0.307,0.111,pos,Performance,Performance
2032,24-Jul-19,easy to install,5.0,easy install,easy install,0.43333333333333335,0.8333333333333334,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,value for money,Storage capacity
2033,19-Sep-19,good product,4.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
2034,24-Aug-19,gud,1.0,gud,gud,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
2035,28-Jun-19,genuine,5.0,genuine,genuine,0.4,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Quality,value for money
2036,03-Nov-19,very good product and fast delivery,5.0,good product fast delivery,good product fast delivery,0.44999999999999996,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,pos,Quality,Quality
2037,01-Sep-19,memery cards are getting cheaper and cheaper,5.0,memery card get cheap cheap,memery card get cheap cheap,0.4,0.7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
2038,14-Aug-19,good and original quality,5.0,good original quality,good original quality,0.5375,0.675,"{'neg': 0.0, 'neu': 0.161, 'pos': 0.839, 'compound': 0.6369}",0.6369,0.161,0.839,0.0,pos,Performance,Quality
2039,06-Nov-18,have high cost than market price as per cost description this is not working properly have make slow the mobile phone as compare to without this one,3.0,high cost market price cost description work properly slow mobile phone compare,high cost market price cost description work properly slow mobile phone compare,-0.07000000000000002,0.47,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Performance
2040,04-Dec-18,can say about water resistance very good product,4.0,water resistance good product,water resistance good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,pos,Quality,Quality
2041,11-Dec-17,am using it with samsung galaxy tab and works very well,5.0,samsung galaxy tab work,samsung galaxy tab work,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
2042,05-Aug-18,do not think about any other memory card just buy it with eyes closed have been using it with gopro hero never faced any heating issues thereafter,5.0,think memory card buy eye close gopro hero face heating issue,think memory card buy eye close gopro hero face heating issue,0.0,0.0,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.5574}",0.5574,0.735,0.265,0.0,pos,working rate,Storage capacity
2043,20-Mar-19,awesome product,5.0,awesome product,awesome product,1.0,1.0,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,0.196,0.804,0.0,pos,Quality,Quality
2044,15-Dec-18,it is high speed mhz micro sd card the quality of samsung products is of course undisputable in this case got the best price as well as quality product,5.0,high speed mhz micro sd card quality samsung product course undisputable case get good price quality product,high speed mhz micro sd card quality samsung product course undisputable case get good price quality product,0.43,0.5700000000000001,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",0.4404,0.847,0.153,0.0,pos,working rate,Quality
2045,06-Dec-19,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2046,19-Jul-17,read and write both speed is wowsome,5.0,read write speed wowsome,read write speed wowsome,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Performance
2047,13-Nov-19,this sd card is far better than sandisk sd card almost same price but it more efficient and good go for it blindly without checking out sandisk sd card,5.0,sd card far well sandisk sd card price efficient good blindly check sandisk sd card,sd card far well sandisk sd card price efficient good blindly check sandisk sd card,0.09999999999999998,0.7555555555555555,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.7783}",0.7783,0.606,0.394,0.0,pos,working rate,Storage capacity
2048,18-Jul-20,nice product,5.0,nice product,nice product,0.6,1.0,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,0.263,0.737,0.0,pos,speed,Quality
2049,15-Jun-19,go for it,4.0,,,0.0,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,neu,Performance,value for money
2050,04-Dec-18,,4.0,,,0.0,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,neu,Performance,value for money
2051,11-Dec-17,nearest ever,5.0,near,near,0.1,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Performance,value for money
2052,10-Mar-20,very good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
2053,01-Jul-19,good to buy,5.0,good buy,good buy,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Performance,Quality
2054,13-May-19,my tusted storage card,5.0,tusted storage card,tusted storage card,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
2055,02-Aug-19,been using it for years not single problem,5.0,year single problem,year single problem,-0.07142857142857142,0.21428571428571427,"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.426,0.0,0.574,neg,working rate,Warranty issues
2056,07-Apr-19,has to be the best card have ever used till now on my phone,5.0,good card till phone,good card till phone,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.508,0.492,0.0,pos,working rate,Warranty issues
2057,18-Oct-18,best to buy this sd card very good and the cost is less and worthy you can go with this product,5.0,well buy sd card good cost worthy product,well buy sd card good cost worthy product,0.5166666666666666,0.8,"{'neg': 0.0, 'neu': 0.388, 'pos': 0.612, 'compound': 0.7845}",0.7845,0.388,0.612,0.0,pos,working rate,Storage capacity
2058,30-Mar-19,it good piece also data read write speed is good use it with my raspberry pie and earlier used class now it amazing,5.0,good piece datum read write speed good use raspberry pie early class amazing,good piece datum read write speed good use raspberry pie early class amazing,0.525,0.6000000000000001,"{'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.8625}",0.8625,0.51,0.49,0.0,pos,Performance,Performance
2059,20-Jun-18,unbelievable transfer speeds my pubg game lagging before purchase and now smoothly playgame,5.0,unbelievable transfer speed pubg game lag purchase smoothly playgame,unbelievable transfer speed pubg game lag purchase smoothly playgame,-0.08333333333333333,0.6333333333333333,"{'neg': 0.214, 'neu': 0.625, 'pos': 0.161, 'compound': -0.1531}",-0.1531,0.625,0.161,0.214,neu,working rate,Performance
2060,04-Dec-18,durability comfort not applicable to this product high speed good packing fast delivery,5.0,durability comfort applicable product high speed good pack fast delivery,durability comfort applicable product high speed good pack fast delivery,0.35333333333333333,0.5800000000000001,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.6597}",0.6597,0.597,0.403,0.0,pos,Quality,Quality
2061,11-Dec-17,received faulty memory card there is no humanity to provide good product supplier has sent me faulty one what is the use of bloody faulty card,1.0,receive faulty memory card humanity provide good product supplier send faulty use bloody faulty card,receive faulty memory card humanity provide good product supplier send faulty use bloody faulty card,-0.050000000000000044,0.75,"{'neg': 0.432, 'neu': 0.441, 'pos': 0.128, 'compound': -0.7096}",-0.7096,0.441,0.128,0.432,neg,working rate,Warranty issues
2062,14-Oct-18,good product and am zon delivery was spot on,5.0,good product zon delivery spot,good product zon delivery spot,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,0.58,0.42,0.0,pos,Quality,Quality
2063,25-Oct-17,superb,5.0,superb,superb,1.0,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,0.0,1.0,0.0,pos,Quality,Quality
